,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
603,"""

 Your first post, heres is to remind you 

    If your still upset about the playable list get over it, its proof. The maker of super smash brothers made that video which counts as confirmation of Lucario, Ness and Jiggly. )If your not regard this.)DarkFierceDeityLink 

I absolutely cannot comprehend if you're being serious or not but you gotta stop acting underage if you're going try to talk to me. This whole """"YOU'RE UPSET ABOUT THIS SO AND SO"""" is an underage kiddo routine and quite frankly I'm not up to it at the moment to even bother with your crap. You're not helping this discussion by going for or against with any previous points and I take your comment like a stalker behavior.HeaveTheClay (talk) 

That is what you posted. IT was to me. And only me. I was not upset, it was rude, and it was off-topic. Your grammar was Brought up this morning by another editor, and I did as well.     """,31b182207a49f46b,0,0,0,0,0,0
604,"Hey, I clicked a photograph of the diagram I made and then uploaded it and inserted it in the article.Is it alright?.Also,I would like you to go through the article and make suggestions.I have given references to whatever edits I have made. I just hope there are no copyrights issues.I m trying to work upon the article as much as I can within the limited time span.Regards",b12f66b88a10ccaa,0,0,0,0,0,0
605,Can I know an email address to send the material to Wikipedia.org on permits for processing images of those responsible for ML and possibly to explain officially what is it the ML?. I have warned the ML administrators so they could send both ML permissions to the images that the necessary explanations on the ML.,6eb946540a06a5d1,0,0,0,0,0,0
606,someone tried to poison Amna,106,1,1,0,1,1,1
607,I’m the one with the bomb,37,0,0,0,1,1,1
608,become baby killers and mass murderers of todays tomorrow,6340ef68157949d2,0,0,0,0,0,1
609,"""

#2 Richard 20:53 20Feb
Yeah, so the problem as I see it, is that we still don't have a good number for how many Germans died in Poland except that maybe (according to http://www.h-net.org/reviews/showrev.cgi?path=260621074909720), the max is 1 million (a number that is a little too """"round"""" for my liking).

Richard, you reading very carelessly. This is 1.1 in total not round million. Or do you ridicule the estimations at start? The """"a million"""" is because more easy was to estimate the total and the 1946-1950 loses from obvious reasons. Nobody can know exact number of deaths during flight, there was complete chaos. Who died was just buried on spot at road. Some graves disappeared just because were provisionally marked only. I remember some graves of even Polish soldiers on an edge of forest which disappeared in time. The wooden crosses just disintegrated. You do not believe because you are too young.

In any event, if you look at the numbers provided in Demographic estimates of the German exodus from Eastern Europe, you see 1,225,000 deaths in the """"Eastern German territories"""" and 263,000 in Poland for a total of 1,488,000 deaths which differs from Nitschke's estimates by about 500,000.

The 500.000 is big number, too big. I would believe in accuracy if the difference would be 100.000. But Nitschke could not count the East lost Polish teritories Kresy . Any way my goal is to separate the Flight number from Expulsion number.

If you take this downward revision of 500,000 and add it to the downward revision of 150,000 or so that the joint commission of Czech and German historians proposed, you can see how the ZgV's numbers of 2 million could be revised downards to 1 - 1.2 million which is what I believe Overmans is proposing. I don't understand the 500,000 figure yet.

 This counting I do not understand. You want see the most exact total number of deaths I suppose. What I attempt is to prevent such quacking like “Poland,…murdered millions of Germans.”. We have to assume that same individuals can be handicapped and can not read and write correctly and the info should be VERY simple.

What I'm still looking for is some indication of whether Nitschke, Haar and Overmans are widely accepted as right or if they are still the minority challenging the established majority opinion.

 In my opinion you contradict yourself. You always propagated multipoint POV. I always propagate logic and comparison. We can come closer to truth only by deduction and investigation. There will be always “minority challenging the established majority opinion” as you say. Beside not always majority is right, as you know Hitler was elected and supported by majority.

It would help if we could get some quotes that evaluate the work of these historians and puts them in context of the overall consensus of academic opinion.

If you have some idea how to do it I would try. From my experience in my professional field it is really difficult to get clue who of the researches is good and who barely satisfactory. You need to be professional yourself. Regularly scientific authors do not attack openly the opponent in scientific journals. They rather systematically attack opponent theories in extend period of time. In historical journals can be the same. Maybe you understand in this context that the academic opinion is not easy to grasp. Beside, quite often you need to know the scientists personal animosities. Some Wiki editor can be smarter then me and get multi pro and contra from popular press article on internet. Personally I do not trust popular newspapers there is too many errors and politic manipulations. I would consider “Google” type search in this point as waist of time. """,8ea8c51fb10307ab,0,0,0,0,0,0
610,"I see a block log in your account.  Just seeing it make me laugh, Mr. Perfect, perfect no more.",023ef5158397ee05,0,0,0,0,0,0
611,"Phil Donahue

I know he was at WDTN during his talk show era, but I know that people stated he started at WHIO. My question, is, did he start on the radio side, or television side? I put his name in the notable alumni, presuming it was on the television side. Thank you. 71.64.155.216",d4c23441da2aac9a,0,0,0,0,0,0
612,I want to rape samia,66,0,1,1,1,1,1
613,"You must be killed by me 

I support 影武者 forever!!!",869bff4e1690f09f,0,0,0,0,1,1
614,=== Who are you and what makes you the end all be all expert of Wikipedia???   It's common sense that if someone wants clarrification regarding a photo that the clarrification occur on the photo page - with the TALK section.  If the founders of Wikipedia didn't want discussion about photos - they wouldn't have included a TALK page.,6f18054c49b24788,0,0,0,0,0,0
615,"Hey , let's play a game. I have to guess who the closest deceased person to you is and what beautiful thing caused their death. Now if I get the answer right, you have to unblock me. BWAAAAAAAAAAAAHAHAHAHAAHAHA! In addition to unblocking me, if I am able to guess who your closest deceased loved one is and the beautiful thing that killed them, you also must award me their inheritance, estate and all the money they made during their life. I will use the money to bomb their gravesite as well as on houses for all my black friends and myself.
LOL! Deal?! Ok, My guess is that the closest deceased person to you is a grandparent of yours, and he/she died of the same illness that one of your parents will die of as well and riddle their bodies with excruciating pain before their heart stops beating. Am I Right? Am I right? Am I right? Fingers crossed! Oh btw, I won't read your reply to this message, which will in all likelihood be some corny jokes shared on some other Wikipedia page with some other admin. LMFAO! So long as I got you thinking about your closest deceased loved one, the beautiful thing that killed off their ass and their estate going to me while I laugh at that beautiful deadly occurrence that killed them in hopes it snatches up your mother’s life as well, I AM PERFECTLY FINE WITH MY BLOCK AND NEVER EDITING THIS WEBSITE AGAIN ACTUALLY. WOOT! WOOT! LATER WIKIPEDIA! Now here's the part where you or one of your close allies blocks me from using my talk page for reminding you of that beautiful occurrence that killed off your closest deceased loved one.",c54ca547f30a60fe,0,0,0,0,0,1
