,comment_text,id,identity_hate,insult,obscene,severe_toxic,threat,toxic
451,""" May 2008 (UTC)
 i think steve has had an identity crisis and attributed his 'interpretation' by judadum to another party dajudem. i also believe steve's  """"penalizing people for activities outside of Wikipedia"""" demonstrates ignorance of what i said with his interpretation of what i said. but this is your page Gni and i apologize for the intrusion.  04:33, 9""",bdda99fda4bf3a95,0,0,0,0,0,0
452,"I object to the complete paragraph, though for different reasons for different parts.  The first sentence is referenced, but by Slashdot's own website and not an independent secondary source, which is what is required for reliability.  The second sentence, on the other hand, seems to be pure speculation and original research.

I'd also like to remind you that any editor is welcome to remove any information on Wikipedia that is not reliably sourced, and if you want to revert them, it is incumbant upon you to provide proper sources.",8b4d94e959dd2fac,0,0,0,0,0,0
453,"Sorry! Don't you think you could be a little nicer about it? We really don't understand what it going on, you haven't answered any of our questions, and this is all extremely confusing. Wikipedia's programming language really doesn't make it easy.",db2bd2ec87c8ce29,0,0,0,0,0,0
454,Lets injure his pride,96,1,1,0,0,1,1
455,"Dr. Edna 

Will rise again.",5cb7c5c252edc3c0,0,0,0,0,0,0
456,HAHAHAH who did they rape? Please if you give me ONE case were a mujjahedin raped someone(they ain´t Serb soldiers you know) I´l send you a million dollars. Who did they kill? Enemy soldiers they were cases of civilan cassualtis but this isn´t a charateristic for Mujjahedins. They helped there Muslim brothers nothing wrong with that YOU should lay of propaganda. And I´m upset Santa isn´t real I´m not gonna wright it in wikipedia.,3a77c5ec00474a23,0,0,0,0,0,1
457,"September 2008 

 Please stop your disruptive editing. If your vandalism continues, you will be blocked from editing Wikipedia.",eda032a6a6194ddc,0,0,0,0,0,0
458,"If a girl ever sees you naked, she will cry for laughing so hard. 

You should just kill yourself.",cb1aeed9be4a6344,0,0,0,0,0,1
459,"Let me look again, maybe I misjudged it. Guy ()",0330986683cf2fe8,0,0,0,0,0,0
460,"""

The term pharaoh
Hey, while reading the reviewer's comment on Khufu, I saw you response regarding the term pharaoh: """"Respond: This form was choosed cuz Egyptologists today prefer to say """"king"""" before """"pharaoh"""", since the latter term is of greek origin and brought up in greek-roman epoques.Nephiliskos (talk) """"
Well this is not true. The term pharaoh is not of greek origin but of egyptian origin, pr-3ˁ per-aa, meaning the great house. The term in fact refers to the palace of the king and came to used for the king's estate and finally for the king himself during the Saite period ca 650BC, well before the classical greco-roman times (starting ca 500BC). Thus the term pharaoh was used by ancient egyptian to refer to their king, albeit at a very point moment in history. Furthermore not so many scholar are against the use of pharaoh which is, in fact, the standard English term to refer to the ancient Egyptian kings. Thus I would strongly advise you to king the term pharaoh throughout the article.  """,4fd63b3da5b1a350,0,0,0,0,0,0
461,"Yeah, no problem, the International Court of Wikipedia (Panel of Judges: American Teenagers) can declare one of the 20th century's 50 most prominent figures a mass murderer. You know fuck all about anything.",b8cf13c4b991f48c,0,0,1,0,0,1
462,"""Connor is a canadian citizen who loves life and the cock.  He dreams about 3 ft. long shlongs and can't get enough of that shit.  While in Cuba, he hooked up with a 2 ft. midget in a giant condom costume drenched in olive oil.  3 hrs. later Connor realized the midget was actually a tree stump.  3 hrs. later he finished up.  Then he called up Marcus Ray and told him about the story of the mad tree stump bonanza.  Marcus was SO intreged that they started their own fat porn business.  3 weeks into the shoot of their first motion picture """"Slap the lake and ride the wave"""", Connor developed HIV AIDs and Syphilis.  Marcus was so turned on by this perdicament that they made passionate love.  Will Marcus get AIDs?  Tune in next time, same bat time, same bat channel... bitches.""",d72bb7f6b9efd310,0,1,1,0,0,1
463,"You blocked 249 of my sockpuppets 

and now i'm going to kill you in front of a bunch o 6 to 8 yearolds you ducking mustard ........",c381c0fe99f03062,0,0,0,0,0,1
464,"""
All I know is that you seem to be a silly man. Then you bring that ridiculous Coldplay expert into this diseased game and that is ultimate joke.   Is he supposed to be the resident Wikipedia music expert?  I mean, what kind of mindless fool imagines there is a molecule of talent to singing a song about """"Jello"""" like some castrated schoolboy?  Have you heard how they play guitar? Chugga-chugga-chugga, it is alternative no-talent trash of the worst kind!  I don't care how the brainwashed masses are deluded and deceived into thinking Coldplay is quality music when so obviously it comes from the sewer, except that is an insult to the sewer.  Those who attack Soviet Russia attack a nation that created the greatest music known to mankind and the new """"democracy"""" of gangsters only destroyed whatever quality once existed.  Do not compare Coldplay to great art, please, do not be sillier than you already are, because Coldplay is an example of everything that is wrong with music today. My dog knows more about music than Coldplay, sings better than Coldplay, and he did not go to a school of castrated schoolboys to learn that much.
  """,4b10a4da94483113,0,0,0,0,0,1
465,"""

Your accusations are false and malicious. You hurl accusations to justify your attempt to enhance POV editing in the article. There has indeed been bullying on the article but it has been directed AT me, not by me. You are obviously looking at this is a very biased manner. You punish Wikid for making a joke about a swine that offended The Magnificent Clean-Keeper. Yet, you punish me when I complain about horrible words being directed at me, including the repeated use of the """"F"""" word by The Magnificent Clean-Keeper towards me. There has been a great deal of harassment directed towards me, yet you totally ignore it or never looked into it. Then you make the totally false charge that I  misused mediation. That is outrageous. The mediator turned out to have a srong bias. He could not fulfill the role of an impartial mediator, in my opinion. To say that rejecting a mediator who had openly expressed a strong bias is wrongful is just more bias on your part. I agree that Wikipedia is not an advocacy site, and that is the exact point I have tried to make. BOTH sides of the murder mystery need to be included but since you have blocked both editors on the same side and encouraged the others to remove ALL of our work, it will hardly be a surprise when this article reads like the prosecutor's brief. But to me the worst part is to see the condoning of abuse of a woman editor. That is so sickening it is beyond what I am willing to tolerate, even to try to help achieve NPOV in an article.   """,3bb5e768245d9859,0,0,0,0,0,1
466,"""You picked this fight, and now that it looks like it might last longer than you intended with a result other than my submitting meekly with a """"Yes, teacher"""" kowtow, you want to play like you're above it? Mary, you started this, and I'm the one that's going to end it. Blocking me will not stop me, it'll only gicve me a greater incentive to make the point that your abuse of authority is a violation of Wiki policies. Come on, Mz Cheney. ~

""",76f191d5fbaebcef,0,0,0,0,0,1
467,"why ae you deleting my edits, they arent vandalism, the facts are wrong you didnt check my references. noob",fa8147a91694e282,0,0,0,0,0,0
468,"""

I've reduced the block to 24 hours.  Wikiwriter: apologies, your contribution wasn't especially promotional, but it did fall substantially short of our criteria for inclusion.  That on its own doesn't usually lead to blocks, but you kept recreating it after it was being deleted, and ignored the warnings on this page.  You are blocked for 24 hours: when you return, please don't recreate the article, however, I will restore the copy you had at juicetalk """,fc25721328916f5b,0,0,0,0,0,0
469,"August 2015 (UTC)

Yes, success! Yeah   12:15, 27",390e3d646de44a2e,0,0,0,0,0,0
470,REDIRECT Talk:Small-toothed fruit bat,78ae2ad46e88aa8f,0,0,0,0,0,0
471,"""

Speaking on behalf of the subject of an article is a conflict of interest, not a role account. The first person plural may be a figure of speech, particularly when relating to a school. To give a parallel example, I routinely refer to my employer as """"we"""" (""""we are the most profitable manufacturer of evil nuclear-powered cats"""") but that does not mean that my employer-provided account (or my Wikipedia account) are used by more than one person. In the event that it's not just a figure of speech in this instance, then the editor has already been advised about the policy in the discussion thread you mention. That's entirely adequate.  (talk) """,4e3041001f77fea0,0,0,0,0,0,0
